tempcode,placeid,place23cd,placesort,place23nm,splitind,descnm,ctyhistnm,cty61nm,cty91nm,ctyltnm,ctry23nm,cty23cd,cty23nm,lad61nm,lad61desc,lad91nm,lad91desc,lad23cd,lad23nm,lad23desc,ced23cd,wd23cd,par23cd,hlth23cd,hlth23nm,regd23cd,regd23nm,rgn23cd,rgn23nm,npark23cd,npark23nm,bua22cd,pcon23cd,pcon23nm,eer23cd,eer23nm,pfa23cd,pfa23nm,gridgb1m,gridgb1e,gridgb1n,grid1km,lat,long,origin,reason,confidence
2335,3090,IPN0003261,Balchraggan,Balchraggan,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Aird,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000039,"Inverness, Nairn, Badenoch and Strathspey",S15000001,Scotland,S23000009,Scotland,2536780843504.0,253678.0,843504.0,NH5343,57.458139,-4.440612,Scottish Gaelic,"Balchraggan shows clear Gaelic elements: 'bal-' (baile) meaning 'town/settlement' and 'chraggan' likely from 'creagan' meaning 'little rock/crag'. The prefix 'bal-' is one of the most common Gaelic toponymic elements in Scotland, and the combination with a geographic feature is typical of Gaelic place naming patterns.",High
5324,6886,IPN0007234,Bogton,Bogton,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Aberchirder,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3676740851543.0,367674.0,851543.0,NJ6751,57.552813,-2.541816,Scots,"Bogton is a compound of Scots 'bog' (wet, marshy ground) and the English/Scots suffix '-ton' (settlement/farm). This type of hybrid formation is typical of Scots place names, where a topographic descriptor is combined with the settlement suffix. The word 'bog' entered Scots from Gaelic 'bòg' but became a productive element in Scots toponymy.",High
49678,61988,IPN0065110,Spango,Spango,0,LOC,Renfrewshire,Renfrew,Strathclyde,Renfrewshire,Scotland,,,Fifth,LD,Strathclyde,DIST,S12000018,Inverclyde,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000038,Inverclyde,S15000001,Scotland,S23000009,Scotland,2242130674993.0,224213.0,674993.0,NS2474,55.935751,-4.815781,Brittonic,"Spango likely derives from Brittonic elements, possibly related to Welsh 'pant' (hollow/valley) with a suffix modification. The '-o' ending is unusual but could represent an altered form of an earlier Brittonic name. The form suggests pre-Gaelic origin, though without more geographic context, some uncertainty remains in this classification.",Medium
26453,33103,IPN0034803,Hobbister,Hobbister,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Mainland,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3382501006480.0,338250.0,1006480.0,HY3806,58.941075,-3.074709,Norse,"Hobbister shows clear Norse etymology with the suffix '-bister', a variant of '-bolstaðr' meaning 'farm' or 'dwelling place'. This is a very common Norse settlement name element in Orkney and Shetland. The first element 'Hobb-' likely comes from a personal name or topographical feature.",High
51914,65073,IPN0068346,Sundrum,Sundrum,0,LOC,Ayrshire,Ayr,Strathclyde,Ayrshire and Arran,Scotland,,,Dalmellington,LD,Strathclyde,DIST,S12000028,South Ayrshire,CA,,,,S08000015,Ayrshire and Arran,,,S99999999,,,,,S14000006,"Ayr, Carrick and Cumnock",S15000001,Scotland,S23000009,Scotland,2409660620826.0,240966.0,620826.0,NS4020,55.455373,-4.516437,Scottish Gaelic,"Sundrum likely derives from Scottish Gaelic, possibly from 'sean druim' meaning 'old ridge'. The element 'druim' (ridge) is common in Scottish toponymy. The spelling has been anglicized over time. Located in Ayrshire where Gaelic influence was historically strong.",Medium
24845,31141,IPN0032767,Heathhall,Heathhall,0,LOC,Dumfriesshire,Dumfries,Dumfries and Galloway,Dumfries,Scotland,,,Dumfries,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000013,Dumfries and Galloway,S15000001,Scotland,S23000009,Scotland,2992020579190.0,299202.0,579190.0,NX9979,55.096859,-3.581107,English,"Heathhall is a straightforward English compound name combining 'heath' (uncultivated land with heather) and 'hall' (large house or manor). The elements are transparent Modern English words, suggesting a relatively recent formation compared to Celtic or Norse names.",High
37731,47080,IPN0049426,Nadruimeanan,Na Druimeanan,0,LOC,Argyllshire,Argyll,Highland,Inverness,Scotland,,,Ardnamurchan,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1556570753972.0,155657.0,753972.0,NM5553,56.61369,-5.983822,Scottish Gaelic,"Nadruimeanan appears to be from Scottish Gaelic, likely derived from 'na druimeanan' meaning 'the ridges'. The prefix 'na' is the Gaelic definite article, and 'druim' (plural 'druimeanan') means 'ridge' or 'back'. The spelling pattern and morphological structure strongly suggest Gaelic origins.",Medium
11317,37214,IPN0039105,Kirkibost,Circebost,0,LOC,Ross-shire,Ross and Cromarty,,Western Isles,Scotland,,,Lewis,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1187780934723.0,118778.0,934723.0,NB1834,58.211208,-6.789925,Norse,"Kirkibost is a classic Norse place name combining 'kirk' (church) and 'bost' (settlement/farm), from Old Norse 'kirkja-bólstaðr'. The '-bost' element is particularly common in Western Isles toponymy and is a definitive marker of Norse settlement. This naming pattern is typical of Viking-era settlements in the Hebrides and Northern Isles.",High
37585,46891,IPN0049232,Mundole,Mundole,0,LOC,Morayshire,Moray,Grampian,Moray,Scotland,,,Forres,LD,Grampian,DIST,S12000020,Moray,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000046,Moray,S15000001,Scotland,S23000009,Scotland,3017980857130.0,301798.0,857130.0,NJ0157,57.593458,-3.644494,Norse,"Mundole likely contains the Norse element '-dale' (from Old Norse 'dalr' meaning valley). The 'Mun-' prefix is less clear but could be from Norse 'munn' meaning mouth or opening. The combination suggests a Norse settlement name describing a valley location, though some Scots influence in its evolution is possible.",Medium
30596,38375,IPN0040316,Lasswade,Lasswade,0,LOC,Midlothian,Midlothian,Lothian,Midlothian,Scotland,,,Lasswade,LD,Lothian,DIST,S12000019,Midlothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000045,Midlothian,S15000001,Scotland,S23000009,Scotland,3312760665571.0,331276.0,665571.0,NT3165,55.878366,-3.100036,Brittonic,"Lasswade likely derives from Brittonic 'les' (court/hall) + 'gwedd' (appearance/aspect). The name transformed through Scots pronunciation. Historical records show forms like 'Leswade' and 'Lessuade', supporting Brittonic origin. The '-wade' element may reference a ford crossing.",Medium
9661,12213,IPN0012855,Carriden,Carriden,0,LOC,West Lothian,West Lothian,Central,Stirling and Falkirk,Scotland,,,Bo'ness,LD,Central,DIST,S12000014,Falkirk,CA,,,,S08000019,Forth Valley,,,S99999999,,,,,S14000043,Linlithgow and East Falkirk,S15000001,Scotland,S23000009,Scotland,3018430681303.0,301843.0,681303.0,NT0181,56.014559,-3.576035,Brittonic,"Carriden contains the Brittonic element 'caer-' meaning 'fort/stronghold', common in Brittonic place names. This is supported by archaeological evidence of a Roman fort in the area. The second element '-iden' likely derives from a personal name or geographic feature in Brittonic. Historical forms include 'Kaer Eden'.",High
855,1115,IPN0001193,Almondhill,Almondhill,0,LOC,West Lothian,West Lothian,Lothian,City of Edinburgh,Scotland,,,Kirkliston and Winchburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000026,Edinburgh West,S15000001,Scotland,S23000009,Scotland,3131220674841.0,313122.0,674841.0,NT1374,55.958695,-3.393095,English,"Almondhill is a compound of 'Almond' (the river name, though ultimately of Celtic origin) and the English element 'hill'. The construction follows standard English toponymic patterns. The River Almond's name is much older, but this place name formation is clearly English in structure.",High
58172,72751,IPN0076298,Westarthurlie,West Arthurlie,0,LOC,Renfrewshire,Renfrew,Strathclyde,Renfrewshire,Scotland,,,Second,LD,Strathclyde,DIST,S12000011,East Renfrewshire,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000021,East Renfrewshire,S15000001,Scotland,S23000009,Scotland,2491730658525.0,249173.0,658525.0,NS4958,55.796403,-4.407458,Scots,Westarthurlie combines Scots/English 'west' with 'arthur' (possibly from a personal name) and the Scots suffix '-lie' (meaning field or clearing). The '-lie' ending is a common Scots toponymic element derived from Old English 'leah'.,High
29676,37286,IPN0039190,Kirkton,Kirkton,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Aberchirder,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3696300850169.0,369630.0,850169.0,NJ6950,57.540608,-2.508961,Scots,"Kirkton is a common Scots place name combining 'kirk' (church, from Norse 'kirkja' but thoroughly naturalized in Scots) and 'ton' (settlement, from Old English 'tun'). This combination is distinctively Scots rather than pure Norse or English.",High
22852,28717,IPN0030229,Grunasound,Grunasound,0,LOC,Shetland,Zetland,,Shetland,Scotland,,,Lerwick,LD,Shetland,IA,S12000027,Shetland Islands,CA,,,,S08000026,Shetland,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,4372511133314.0,437251.0,1133314.0,HU3733,60.0828,-1.3323,Norse,"Grunasound shows clear Norse etymology, typical of Shetland toponymy. It combines Old Norse elements 'grunn' (shallow) and 'sund' (sound, strait). The '-a-' is likely a connecting element or remnant of the Norse genitive case. This pattern is very common in Northern Isles place names.",High
29446,36965,IPN0038840,Kinlochbervie,Kinlochbervie,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,Eddrachilles and Durness,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2220980956361.0,222098.0,956361.0,NC2256,58.459125,-5.051123,Scottish Gaelic,"Kinlochbervie is clearly from Scottish Gaelic 'Ceann Loch Biorbhaidh'. 'Kin' (from 'ceann') means 'head/end', 'loch' means 'lake', and 'bervie' likely derives from 'biorbhaidh', possibly referring to a characteristic of the area. The structure follows typical Gaelic toponymic patterns with elements combined in this order.",High
39965,49952,IPN0052470,Nostie,Nostie,0,LOC,Ross-shire,Ross and Cromarty,Highland,Ross and Cromarty,Scotland,,,South West,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1856270827134.0,185627.0,827134.0,NG8527,57.284343,-5.558541,Norse,"Nostie likely has Norse origins, possibly derived from Old Norse 'hnaus-staðir' meaning 'turf place' or similar compound. The '-ie' ending is a common Scots diminutive modification of Norse place names in Scotland, particularly in coastal and northern regions where Norse settlement was prevalent.",Medium
43543,54235,IPN0056950,Portappin,Port Appin,0,LOC,Argyllshire,Argyll,Strathclyde,Argyll and Bute,Scotland,,,North Lorn,LD,Strathclyde,DIST,S12000035,Argyll and Bute,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000005,Argyll and Bute,S15000001,Scotland,S23000009,Scotland,1906440745447.0,190644.0,745447.0,NM9045,56.554179,-5.407964,Scottish Gaelic,"Portappin appears to combine Gaelic 'port' (harbor/port) with 'appin' (possibly from 'abhainn' meaning river or 'apainn' meaning abbey lands). The structure follows Gaelic naming patterns, though some elements could have been modified through Scots language influence.",Medium
2334,3089,IPN0003260,Balchladich,Balchladich,0,LOC,Sutherland,Sutherland,Highland,Sutherland,Scotland,,,Assynt,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000009,"Caithness, Sutherland and Easter Ross",S15000001,Scotland,S23000009,Scotland,2035940930033.0,203594.0,930033.0,NC0330,58.215138,-5.345288,Scottish Gaelic,"Balchladich starts with 'Bal-' (from 'baile' meaning township/settlement) which is a very common Gaelic prefix. The second element 'chladich' likely derives from 'cladach' meaning shore/beach. The combination suggests 'township by the shore', following typical Gaelic naming patterns.",High
21612,27188,IPN0028575,Gorgie,Gorgie,0,LOC,Midlothian,City of Edinburgh,Lothian,City of Edinburgh,Scotland,,,Edinburgh,LD,Lothian,DIST,S12000036,City of Edinburgh,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000025,Edinburgh South West,S15000001,Scotland,S23000009,Scotland,3228670672138.0,322867.0,672138.0,NT2272,55.936082,-3.236282,Brittonic,"Gorgie likely derives from Brittonic 'gor-gyn' meaning 'upper wedge' or possibly from 'cor' meaning round hill plus a modifier. Located in Edinburgh, the area has historical connections to Brittonic-speaking settlements. However, some debate exists about alternative etymologies.",Medium
55546,69430,IPN0072859,Trochry,Trochry,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Highland,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000054,Perth and North Perthshire,S15000001,Scotland,S23000009,Scotland,2978680740071.0,297868.0,740071.0,NN9740,56.541491,-3.662516,Scottish Gaelic,"Trochry appears to be from Gaelic elements, possibly 'tròcair' (mercy) with modification, or 'troch' (evil/bad) plus a suffix. The ending '-ry' could be an anglicization of a Gaelic locative suffix. Located in Highland Perthshire, a historically Gaelic-speaking region.",Medium
38132,47511,IPN0049872,Nethermill,Nethermill,0,LOC,Dumfriesshire,Dumfries,Dumfries and Galloway,Dumfries,Scotland,,,Dumfries,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,3044960587636.0,304496.0,587636.0,NY0487,55.173776,-3.501023,Scots,Nethermill is a compound of Scots 'nether' (lower) + 'mill'. The element 'nether' is common in Scots place names indicating a lower location relative to another settlement. The straightforward descriptive nature and Germanic elements are typical of Scots toponymy.,High
6529,8414,IPN0008842,Breasclete,Breascleit,0,LOC,Ross-shire,Ross and Cromarty,,Western Isles,Scotland,,,Lewis,LD,Western Isles,IA,S12000013,Na h-Eileanan Siar,CA,,,,S08000028,Western Isles,,,S99999999,,,,,S14000027,Na h-Eileanan an Iar,S15000001,Scotland,S23000009,Scotland,1217910935434.0,121791.0,935434.0,NB2135,58.219483,-6.739677,Norse,"Breasclete appears to derive from Norse elements, possibly from 'breiðr' (broad) + 'klettr' (rock/cliff). The '-clete' ending is particularly characteristic of Norse settlement names in the Western Isles of Scotland, where Norse influence was strong during the Viking period.",Medium
40994,104183,IPN0111631,Overton,Overton,0,LOC,Renfrewshire,Renfrew,Strathclyde,Renfrewshire,Scotland,,,Fifth,LD,Strathclyde,DIST,S12000018,Inverclyde,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000038,Inverclyde,S15000001,Scotland,S23000009,Scotland,2269100675117.0,226910.0,675117.0,NS2675,55.937843,-4.772741,English,"Overton is a straightforward English compound of 'over' (upper) + 'tun' (settlement/farm). This type of formation is common throughout England and Lowland Scotland, representing Anglo-Saxon settlement patterns. The elements are clearly English/Germanic in origin.",High
9531,12093,IPN0012730,Carmichael,Carmichael,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,First,LD,Strathclyde,DIST,S12000029,South Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,2925440638086.0,292544.0,638086.0,NS9238,55.62444,-3.708023,Brittonic,"Carmichael derives from 'caer' (Brittonic for 'fort') + 'Michael'. The 'caer' element is a classic Brittonic toponymic marker meaning 'fortress' or 'defensive settlement', and has been modified to 'car-' in Scots pronunciation. The second element refers to the dedication to St. Michael, added in the Christian period.",High
43592,54378,IPN0057096,Portnacraig,Port na Craig,0,LOC,Perthshire,Perth,Tayside,Perth and Kinross,Scotland,,,Highland,LD,Tayside,DIST,S12000048,Perth and Kinross,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000054,Perth and North Perthshire,S15000001,Scotland,S23000009,Scotland,2939370757790.0,293937.0,757790.0,NN9357,56.699729,-3.733693,Scottish Gaelic,"Portnacraig comes from Gaelic 'port na creige' meaning 'port of the rock'. 'Port' (harbor/gateway) and 'craig' (rock) are common Gaelic elements, with 'na' being the Gaelic genitive article. This naming pattern is typical of coastal or riverside locations in Gaelic-speaking Scotland.",High
133,154,IPN0000158,Aberchirder,Aberchirder,0,LOC,Banffshire,Banff,Grampian,Banffshire,Scotland,,,Aberchirder,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000007,Banff and Buchan,S15000001,Scotland,S23000009,Scotland,3624770852418.0,362477.0,852418.0,NJ6252,57.560269,-2.628785,Brittonic,Aberchirder contains the Brittonic element 'aber-' meaning 'confluence of waters/river mouth'. The second element 'chirder' is less clear but likely derives from a water feature or ancient settlement name. The 'aber-' prefix is strongly associated with Pictish/Brittonic territory in eastern Scotland.,Medium
415,519,IPN0000560,Addiebrownhill,Addiebrownhill,0,LOC,Midlothian,Midlothian,Lothian,West Lothian,Scotland,,,West Calder,LD,Lothian,DIST,S12000040,West Lothian,CA,,,,S08000024,Lothian,,,S99999999,,,,,S14000044,Livingston,S15000001,Scotland,S23000009,Scotland,2988950662219.0,298895.0,662219.0,NS9862,55.84255,-3.616148,Scots,"Addiebrownhill appears to be a compound of Scots elements: 'Addie' (likely from a personal name), 'brown' (descriptive color term common in Scots), and 'hill'. The structure follows typical Scots naming patterns where personal names are combined with topographical features.",Medium
35908,44886,IPN0047146,Methil,Methil,0,LOC,Fife,Fife,Fife,Fife,Scotland,,,Wemyss,LD,Fife,DIST,S12000047,Fife,CA,,,,S08000029,Fife,,,S99999999,,,,,S14000036,Glenrothes,S15000001,Scotland,S23000009,Scotland,3367980699788.0,336798.0,699788.0,NT3699,56.186499,-3.019866,Scottish Gaelic,"Methil likely derives from Scottish Gaelic 'mèith-tholl' meaning 'fertile hollow' or possibly 'middle hollow'. The phonetic evolution from Gaelic to modern form is typical, and its location in Fife, an area with strong Gaelic heritage, supports this etymology.",High
56594,70686,IPN0074141,Uppertote,Upper Tote,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1517620859398.0,151762.0,859398.0,NG5159,57.556265,-6.151529,Unsure,"Uppertote is an unusual formation. While 'upper' is clearly English/Scots, the 'tote' element is obscure. It could be a corrupted form of a Gaelic or Norse term, but without historical forms or local context, a definitive classification is difficult to make.",Low
13171,16723,IPN0017566,Coulter,Coulter,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,First,LD,Strathclyde,DIST,S12000029,South Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000014,"Dumfriesshire, Clydesdale and Tweeddale",S15000001,Scotland,S23000009,Scotland,3024890633863.0,302489.0,633863.0,NT0233,55.588607,-3.548666,Brittonic,"Coulter likely derives from Brittonic 'cul-tir' meaning 'back land' or 'behind land'. This follows a common pattern of Brittonic topographical naming in southern Scotland, referring to the position of land relative to a geographic feature. The modern form shows typical phonetic evolution through Scots.",Medium
3017,3930,IPN0004135,Bartholchapel,Barthol Chapel,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Ellon,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000037,Gordon,S15000001,Scotland,S23000009,Scotland,3814830834090.0,381483.0,834090.0,NJ8134,57.396822,-2.309749,Scots,"Bartholchapel is a compound of 'Barthol' (a variant of Bartholomew) and 'chapel', showing clear Scots linguistic features. The first element refers to St. Bartholomew, while 'chapel' is from Middle Scots 'chapell'. This type of ecclesiastical place name is common in northeastern Scotland, particularly in areas of medieval church foundations.",High
21263,26753,IPN0028117,Glenogil,Glenogil,0,LOC,Angus,Angus,Tayside,Angus,Scotland,,,Kirriemuir,LD,Tayside,DIST,S12000041,Angus,CA,,,,S08000030,Tayside,,,S99999999,,,,,S14000004,Angus,S15000001,Scotland,S23000009,Scotland,3447560763313.0,344756.0,763313.0,NO4463,56.758124,-2.905152,Scottish Gaelic,"Glenogil contains the clear Gaelic element 'glen' (gleann) meaning 'valley', a very common prefix in Scottish toponymy. The second element 'ogil' likely derives from Gaelic 'òg-choille' meaning 'young wood'. This type of compound formation is typical of Gaelic place names in eastern Scotland.",High
46416,57778,IPN0060646,Ruisaurie,Ruisaurie,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Aird,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,2502410845813.0,250241.0,845813.0,NH5045,57.477739,-4.499254,Scottish Gaelic,"Ruisaurie appears to be derived from Scottish Gaelic elements. The first part 'Ruis-' likely comes from 'ros' meaning 'promontory' or 'wood', while '-aurie' might be from 'airidh' meaning 'shieling' or summer pasture. This combination would be typical of Highland pastoral settlements.",Medium
9008,11408,IPN0011981,Calderbank,Calderbank,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Ninth,LD,Strathclyde,DIST,S12000050,North Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000003,Airdrie and Shotts,S15000001,Scotland,S23000009,Scotland,2770280662949.0,277028.0,662949.0,NS7762,55.844024,-3.965465,Scots,Calderbank is a compound name combining 'Calder' (likely from British 'caled dwfr' meaning 'hard water' or 'rapid stream') with the Scots/English 'bank'. The '-bank' suffix is a common Scots topographical term referring to the bank of a river or stream. This formation is typical of industrial-era settlement names in the Central Belt.,High
5192,6755,IPN0007100,Blythswoodnewtown,Blythswood New Town,0,LOC,Lanarkshire,City of Glasgow,Strathclyde,City of Glasgow,Scotland,,,Glasgow,LD,Strathclyde,DIST,S12000049,Glasgow City,CA,,,,S08000031,Greater Glasgow and Clyde,,,S99999999,,,,,S14000029,Glasgow Central,S15000001,Scotland,S23000009,Scotland,2586600665496.0,258660.0,665496.0,NS5865,55.861856,-4.259893,English,"Blythswoodnewtown is clearly a compound English name, likely of relatively recent origin. It combines 'Blythswood' (presumably a family or estate name) with 'newtown', a common English urban planning term. The structure and elements are entirely English, suggesting it was named during the period of urban expansion in the 18th or 19th century.",High
9129,11691,IPN0012285,Camustianavaig,Camas Tianabhaig,0,LOC,Inverness-shire,Inverness,Highland,Ross and Cromarty,Scotland,,,Skye,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1506780839514.0,150678.0,839514.0,NG5039,57.377531,-6.14932,Scottish Gaelic,"Camustianavaig appears to be derived from Scottish Gaelic elements. The 'camus' prefix means 'bay' or 'inlet', while 'tianavaig' likely derives from 'tigh na bhaig' meaning 'house of the bay'. This compound structure and these elements are typical of Highland Gaelic toponymy.",High
4529,5872,IPN0006177,Birse,Birse,0,LOC,Aberdeenshire,Aberdeen,Grampian,Aberdeenshire,Scotland,,,Deeside,LD,Grampian,DIST,S12000034,Aberdeenshire,CA,,,,S08000020,Grampian,,,S99999999,,,,,S14000058,West Aberdeenshire and Kincardine,S15000001,Scotland,S23000009,Scotland,3557290796984.0,355729.0,796984.0,NO5596,57.06175,-2.731597,Scottish Gaelic,"Birse likely comes from the Gaelic 'bruis' or 'bris' meaning 'break' or 'cleft', possibly referring to a geographical feature. The simplified form reflects centuries of anglicization. However, some scholars suggest possible Pictish origins, hence medium confidence.",Medium
9726,12302,IPN0012947,Cartyport,Carty Port,0,LOC,Wigtownshire,Wigtown,Dumfries and Galloway,Wigtown,Scotland,,,Machars,LD,Dumfries and Galloway,DIST,S12000006,Dumfries and Galloway,CA,,,,S08000017,Dumfries and Galloway,,,S99999999,,,,,S14000013,Dumfries and Galloway,S15000001,Scotland,S23000009,Scotland,2430800562526.0,243080.0,562526.0,NX4362,54.932672,-4.45068,Scots,"Cartyport appears to combine 'carty' (possibly from Scots 'cart' or 'cartie') with 'port' (harbor/gateway). The structure suggests Scots language formation, but without historical documentation and the unusual combination of elements, confidence is low.",Low
27456,34327,IPN0036065,Houndwood,Houndwood,0,LOC,Berwickshire,Berwick,Borders,Berwickshire,Scotland,,,East,LD,Borders,DIST,S12000026,Scottish Borders,CA,,,,S08000016,Borders,,,S99999999,,,,,S14000008,"Berwickshire, Roxburgh and Selkirk",S15000001,Scotland,S23000009,Scotland,3840390663939.0,384039.0,663939.0,NT8463,55.868353,-2.256623,Scots,"Houndwood is likely a Scots compound formation combining 'hound' (from Old English 'hund') and 'wood' (from Old English 'wudu'). The straightforward descriptive nature of the name, referring to an area of woodland possibly associated with hunting dogs, is typical of Scots toponymic patterns. The combination follows standard Germanic compound formation rules.",Medium
28246,35328,IPN0037115,Inverie,Inverie,0,LOC,Inverness-shire,Inverness,Highland,Inverness,Scotland,,,Lochaber,LD,Highland,DIST,S12000017,Highland,CA,,,,S08000022,Highland,,,S99999999,,,,,S14000055,"Ross, Skye and Lochaber",S15000001,Scotland,S23000009,Scotland,1766270800099.0,176627.0,800099.0,NG7600,57.037684,-5.683314,Scottish Gaelic,"Inverie contains the common Scottish Gaelic prefix 'inver-' (from 'inbhir' meaning 'mouth of a river' or 'confluence'). This is one of the most reliable markers of Gaelic toponymy in Scotland, particularly common in Highland areas. The second element may derive from a water feature name, though its specific etymology is less certain.",High
60091,75214,IPN0078879,Wilsontown,Wilsontown,0,LOC,Lanarkshire,Lanark,Strathclyde,Lanarkshire,Scotland,,,Third,LD,Strathclyde,DIST,S12000029,South Lanarkshire,CA,,,,S08000032,Lanarkshire,,,S99999999,,,,,S14000042,Lanark and Hamilton East,S15000001,Scotland,S23000009,Scotland,2949850654559.0,294985.0,654559.0,NS9454,55.77292,-3.675598,English,"Wilsontown is a straightforward English formation combining the surname 'Wilson' with the habitative suffix '-town'. This naming pattern typically indicates a planned settlement or estate named after its founder or owner, which is characteristic of more recent English-style place naming in Scotland, likely dating from the post-medieval period.",High
14460,18305,IPN0019215,Cursiter,Cursiter,0,LOC,Orkney,Orkney,,Orkney,Scotland,,,Mainland,LD,Orkney,IA,S12000023,Orkney Islands,CA,,,,S08000025,Orkney,,,S99999999,,,,,S14000051,Orkney and Shetland,S15000001,Scotland,S23000009,Scotland,3378691012382.0,337869.0,1012382.0,HY3712,58.994014,-3.082991,Norse,"Cursiter likely derives from Old Norse elements. The '-ter' ending could be from Norse 'setr' meaning dwelling or farm. This pattern is particularly common in Orkney place names, where Norse influence was strongest. The 'Curs-' element might relate to Old Norse 'kross' (cross) or personal name.",Medium
2310,3054,IPN0003223,Bainsford,Bainsford,0,LOC,Stirlingshire,Stirling,Central,Stirling and Falkirk,Scotland,,,Eastern No 2,LD,Central,DIST,S12000014,Falkirk,CA,,,,S08000019,Forth Valley,,,S99999999,,,,,S14000028,Falkirk,S15000001,Scotland,S23000009,Scotland,2888620681781.0,288862.0,681781.0,NS8881,56.016016,-3.784343,Scots,Bainsford combines 'Bain' (likely from a Scottish surname derived from Gaelic 'bàn' meaning fair/white) with the Scots/English 'ford' (river crossing). The structure follows typical Scots naming patterns where a personal name is combined with a topographical feature.,High
